flux_units,simulation_dateAndTime,flux_lb,simulation_id,flux_ub,flux_stdev,rxn_id,used_,flux,comment_
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0592379771699485,0.0148094942924871,CITL,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400549908,27.8691001374771,NAt3pp,True,0.908404645452269,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.01784080919342,0.504460202298356,AP4AH,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,4.5182203358943,1.12955508397358,NAt3_1p5pp,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,2.01666599431217,0.504166498578042,GSPMDS,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,CRNCAR,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000614769682717247,0.000153692420679312,FESR,True,0.000562020597164927,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0303520720201322,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0362337088645959,0.00147040921111591,LEUTAi,True,0.0331240193719747,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0418423351954247,0.0104605837988562,FRD3,True,0.00655300149460778,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,1.93969027848182,0.484922569620455,PPS,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,-1.97753943464881,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,-1.2288156496342,0.187180946253651,EX_o2_LPAREN_e_RPAREN_,True,-1.6257960494457,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,-111.476400808188,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,-1.27039956878412,27.5515003098511,PGM,True,-1.5855220883326,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,1.61775287841223,0.404438219603057,MDH3,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.017184448543997,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.0205144579628308,0.000832502354708453,ADSK,True,0.0187538434308703,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000404239216811648,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000498072427103288,2.34583025729099e-05,MDDCP1pp,True,0.000412228427506437,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.000299584043051481,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.000357637560599022,1.45133793868852e-05,PG181abcpp,True,0.000326943993773791,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,DGK1,True,-2.22176703701393e-08,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,1.43820340227285,0.359550850568211,HYD2pp,True,0.00173840366622533,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,111.476400808188,27.8691002020471,GLDBRAN2,True,0.183231607879708,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.0,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.275001522202474,0.0687503805506185,SSALy,True,0.0,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.00420506174383601,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00501992031656823,0.000203714643183054,DASYN160,True,0.00458909515537473,
EX_glc_LPAREN_e_RPAREN__normalized,2015-06-09 09:27:38,0.00420506174383601,WTEColi_113C80_U13C20_02_140407_iDM2014_full04_OxicWtGlc_0,0.00501992031656823,0.000203714643183054,AGPAT160,True,0.00458909515537473,
